panel_id,image,box_index,class_id,class_name,osd_area_ratio,osd_pixels,threshold
P1,A1_B3_P1_2022-05-24_IR1_00088,2,1,epoxy_surface,0.0284,107,0.3
P1,A1_B3_P1_2022-05-24_IR1_00088,8,1,epoxy_surface,0.0102,18,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,0,1,epoxy_surface,0.0271,90,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,2,1,epoxy_surface,0.0160,99,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,3,2,mold_tr_contact,0.0625,34,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,4,2,mold_tr_contact,0.0667,38,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,5,1,epoxy_surface,0.0084,27,0.3
P1,A1_B3_P1_2022-05-24_IR1_00089,6,0,core_iron,0.0066,59,0.3
P1,A1_B3_P1_2022-05-24_IR1_00090,0,1,epoxy_surface,0.0308,81,0.3
P1,A1_B3_P1_2022-05-24_IR1_00090,2,2,mold_tr_contact,0.0556,38,0.3
P1,A1_B3_P1_2022-05-24_IR1_00090,4,1,epoxy_surface,0.0099,55,0.3
P1,A1_B3_P1_2022-05-24_IR1_00090,6,1,epoxy_surface,0.0196,101,0.3
P1,A1_B3_P1_2022-05-24_IR1_00091,0,1,epoxy_surface,0.0044,18,0.3
P1,A1_B3_P1_2022-05-24_IR1_00091,2,2,mold_tr_contact,0.0526,40,0.3
P1,A1_B3_P1_2022-05-24_IR1_00091,4,0,core_iron,0.0074,58,0.3
P1,A1_B3_P1_2022-05-24_IR1_00091,5,1,epoxy_surface,0.0175,105,0.3
P1,A1_B3_P1_2022-05-24_IR1_00091,6,1,epoxy_surface,0.0279,66,0.3
P1,A1_B3_P1_2022-05-24_IR1_00092,0,1,epoxy_surface,0.0159,103,0.3
P1,A1_B3_P1_2022-05-24_IR1_00092,1,0,core_iron,0.0038,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00092,3,1,epoxy_surface,0.0233,75,0.3
P1,A1_B3_P1_2022-05-24_IR1_00092,4,2,mold_tr_contact,0.0588,24,0.3
P1,A1_B3_P1_2022-05-24_IR1_00092,7,1,epoxy_surface,0.0047,21,0.3
P1,A1_B3_P1_2022-05-24_IR1_00093,0,2,mold_tr_contact,0.0667,27,0.3
P1,A1_B3_P1_2022-05-24_IR1_00093,3,0,core_iron,0.0074,58,0.3
P1,A1_B3_P1_2022-05-24_IR1_00093,4,1,epoxy_surface,0.0169,106,0.3
P1,A1_B3_P1_2022-05-24_IR1_00093,5,1,epoxy_surface,0.0086,37,0.3
P1,A1_B3_P1_2022-05-24_IR1_00093,6,1,epoxy_surface,0.0276,79,0.3
P1,A1_B3_P1_2022-05-24_IR1_00094,2,0,core_iron,0.0037,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00094,3,1,epoxy_surface,0.0196,96,0.3
P1,A1_B3_P1_2022-05-24_IR1_00094,4,1,epoxy_surface,0.0127,94,0.3
P1,A1_B3_P1_2022-05-24_IR1_00094,5,1,epoxy_surface,0.0093,47,0.3
P1,A1_B3_P1_2022-05-24_IR1_00095,1,1,epoxy_surface,0.0085,53,0.3
P1,A1_B3_P1_2022-05-24_IR1_00095,5,0,core_iron,0.0038,26,0.3
P1,A1_B3_P1_2022-05-24_IR1_00095,6,1,epoxy_surface,0.0138,37,0.3
P1,A1_B3_P1_2022-05-24_IR1_00095,7,1,epoxy_surface,0.0164,101,0.3
P1,A1_B3_P1_2022-05-24_IR1_00096,0,1,epoxy_surface,0.0067,8,0.3
P1,A1_B3_P1_2022-05-24_IR1_00096,3,1,epoxy_surface,0.0075,51,0.3
P1,A1_B3_P1_2022-05-24_IR1_00096,4,1,epoxy_surface,0.0154,96,0.3
P1,A1_B3_P1_2022-05-24_IR1_00096,8,0,core_iron,0.0041,28,0.3
P1,A1_B3_P1_2022-05-24_IR1_00097,1,1,epoxy_surface,0.0204,94,0.3
P1,A1_B3_P1_2022-05-24_IR1_00097,4,0,core_iron,0.0040,33,0.3
P1,A1_B3_P1_2022-05-24_IR1_00097,5,1,epoxy_surface,0.0109,8,0.3
P1,A1_B3_P1_2022-05-24_IR1_00097,6,1,epoxy_surface,0.0098,44,0.3
P1,A1_B3_P1_2022-05-24_IR1_00098,1,1,epoxy_surface,0.0150,24,0.3
P1,A1_B3_P1_2022-05-24_IR1_00098,2,1,epoxy_surface,0.0192,96,0.3
P1,A1_B3_P1_2022-05-24_IR1_00098,4,1,epoxy_surface,0.0082,42,0.3
P1,A1_B3_P1_2022-05-24_IR1_00098,6,0,core_iron,0.0038,19,0.3
P1,A1_B3_P1_2022-05-24_IR1_00099,1,1,epoxy_surface,0.0126,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00099,2,1,epoxy_surface,0.0233,61,0.3
P1,A1_B3_P1_2022-05-24_IR1_00099,3,1,epoxy_surface,0.0102,45,0.3
P1,A1_B3_P1_2022-05-24_IR1_00100,2,1,epoxy_surface,0.0121,32,0.3
P1,A1_B3_P1_2022-05-24_IR1_00100,4,1,epoxy_surface,0.0175,60,0.3
P1,A1_B3_P1_2022-05-24_IR1_00100,5,1,epoxy_surface,0.0092,51,0.3
P1,A1_B3_P1_2022-05-24_IR1_00100,8,0,core_iron,0.0045,19,0.3
P1,A1_B3_P1_2022-05-24_IR1_00101,0,1,epoxy_surface,0.0104,64,0.3
P1,A1_B3_P1_2022-05-24_IR1_00101,1,1,epoxy_surface,0.0103,45,0.3
P1,A1_B3_P1_2022-05-24_IR1_00101,4,1,epoxy_surface,0.0149,52,0.3
P1,A1_B3_P1_2022-05-24_IR1_00101,7,0,core_iron,0.0046,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00102,0,1,epoxy_surface,0.0120,19,0.3
P1,A1_B3_P1_2022-05-24_IR1_00102,1,1,epoxy_surface,0.0116,50,0.3
P1,A1_B3_P1_2022-05-24_IR1_00102,2,1,epoxy_surface,0.0238,93,0.3
P1,A1_B3_P1_2022-05-24_IR1_00102,3,0,core_iron,0.0039,35,0.3
P1,A1_B3_P1_2022-05-24_IR1_00103,3,1,epoxy_surface,0.0076,54,0.3
P1,A1_B3_P1_2022-05-24_IR1_00103,4,0,core_iron,0.0043,28,0.3
P1,A1_B3_P1_2022-05-24_IR1_00103,5,1,epoxy_surface,0.0148,38,0.3
P1,A1_B3_P1_2022-05-24_IR1_00103,8,1,epoxy_surface,0.0143,95,0.3
P1,A1_B3_P1_2022-05-24_IR1_00104,4,1,epoxy_surface,0.0092,44,0.3
P1,A1_B3_P1_2022-05-24_IR1_00104,5,0,core_iron,0.0053,24,0.3
P1,A1_B3_P1_2022-05-24_IR1_00104,7,1,epoxy_surface,0.0147,70,0.3
P1,A1_B3_P1_2022-05-24_IR1_00104,8,1,epoxy_surface,0.0011,1,0.3
P1,A1_B3_P1_2022-05-24_IR1_00105,0,2,mold_tr_contact,0.1000,11,0.3
P1,A1_B3_P1_2022-05-24_IR1_00105,3,0,core_iron,0.0053,25,0.3
P1,A1_B3_P1_2022-05-24_IR1_00105,4,1,epoxy_surface,0.0093,42,0.3
P1,A1_B3_P1_2022-05-24_IR1_00105,5,1,epoxy_surface,0.0122,74,0.3
P1,A1_B3_P1_2022-05-24_IR1_00106,0,2,mold_tr_contact,0.0769,15,0.3
P1,A1_B3_P1_2022-05-24_IR1_00106,4,1,epoxy_surface,0.0086,32,0.3
P1,A1_B3_P1_2022-05-24_IR1_00106,5,0,core_iron,0.0051,29,0.3
P1,A1_B3_P1_2022-05-24_IR1_00106,6,1,epoxy_surface,0.0145,80,0.3
P1,A1_B3_P1_2022-05-24_IR1_00107,3,0,core_iron,0.0053,24,0.3
P1,A1_B3_P1_2022-05-24_IR1_00107,4,1,epoxy_surface,0.0150,74,0.3
P1,A1_B3_P1_2022-05-24_IR1_00107,5,1,epoxy_surface,0.0088,46,0.3
P1,A1_B3_P1_2022-05-24_IR1_00108,0,1,epoxy_surface,0.0178,52,0.3
P1,A1_B3_P1_2022-05-24_IR1_00108,1,1,epoxy_surface,0.0007,2,0.3
P1,A1_B3_P1_2022-05-24_IR1_00108,2,0,core_iron,0.0061,23,0.3
P1,A1_B3_P1_2022-05-24_IR1_00109,0,1,epoxy_surface,0.0083,46,0.3
P1,A1_B3_P1_2022-05-24_IR1_00109,1,0,core_iron,0.0063,24,0.3
P1,A1_B3_P1_2022-05-24_IR1_00109,4,1,epoxy_surface,0.0149,50,0.3
P1,A1_B3_P1_2022-05-24_IR1_00110,3,0,core_iron,0.0063,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00110,4,1,epoxy_surface,0.0091,58,0.3
P1,A1_B3_P1_2022-05-24_IR1_00110,5,1,epoxy_surface,0.0106,45,0.3
P1,A1_B3_P1_2022-05-24_IR1_00111,0,1,epoxy_surface,0.0085,44,0.3
P1,A1_B3_P1_2022-05-24_IR1_00111,2,0,core_iron,0.0056,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00111,3,1,epoxy_surface,0.0149,75,0.3
P1,A1_B3_P1_2022-05-24_IR1_00112,0,1,epoxy_surface,0.0137,89,0.3
P1,A1_B3_P1_2022-05-24_IR1_00112,1,0,core_iron,0.0057,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00112,3,1,epoxy_surface,0.0089,51,0.3
P1,A1_B3_P1_2022-05-24_IR1_00113,0,2,mold_tr_contact,0.0128,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00113,1,1,epoxy_surface,0.0104,118,0.3
P1,A1_B3_P1_2022-05-24_IR1_00113,2,2,mold_tr_contact,0.0135,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00113,3,0,core_iron,0.0039,30,0.3
P1,A1_B3_P1_2022-05-24_IR1_00113,4,1,epoxy_surface,0.0111,72,0.3
P1,A1_B3_P1_2022-05-24_IR1_00114,0,1,epoxy_surface,0.0117,129,0.3
P1,A1_B3_P1_2022-05-24_IR1_00114,1,1,epoxy_surface,0.0210,56,0.3
P1,A1_B3_P1_2022-05-24_IR1_00114,3,0,core_iron,0.0045,39,0.3
P1,A1_B3_P1_2022-05-24_IR1_00114,4,2,mold_tr_contact,0.0476,12,0.3
P1,A1_B3_P1_2022-05-24_IR1_00115,1,1,epoxy_surface,0.0107,59,0.3
P1,A1_B3_P1_2022-05-24_IR1_00115,2,1,epoxy_surface,0.0105,127,0.3
P1,A1_B3_P1_2022-05-24_IR1_00115,3,0,core_iron,0.0066,58,0.3
P1,A1_B3_P1_2022-05-24_IR1_00115,5,1,epoxy_surface,0.0203,67,0.3
P1,A1_B3_P1_2022-05-24_IR1_00116,0,1,epoxy_surface,0.0113,56,0.3
P1,A1_B3_P1_2022-05-24_IR1_00116,1,1,epoxy_surface,0.0108,126,0.3
P1,A1_B3_P1_2022-05-24_IR1_00116,3,2,mold_tr_contact,0.0117,14,0.3
P1,A1_B3_P1_2022-05-24_IR1_00116,4,0,core_iron,0.0043,34,0.3
P1,A1_B3_P1_2022-05-24_IR1_00117,1,0,core_iron,0.0051,34,0.3
P1,A1_B3_P1_2022-05-24_IR1_00117,3,1,epoxy_surface,0.0196,111,0.3
P1,A1_B3_P1_2022-05-24_IR1_00117,5,1,epoxy_surface,0.0102,98,0.3
P1,A1_B3_P1_2022-05-24_IR1_00118,3,1,epoxy_surface,0.0193,116,0.3
P1,A1_B3_P1_2022-05-24_IR1_00118,5,0,core_iron,0.0068,66,0.3
P1,A1_B3_P1_2022-05-24_IR1_00118,6,1,epoxy_surface,0.0095,75,0.3
P1,A1_B3_P1_2022-05-24_IR1_00118,7,1,epoxy_surface,0.0106,96,0.3
P1,A1_B3_P1_2022-05-24_IR1_00119,1,1,epoxy_surface,0.0094,91,0.3
P1,A1_B3_P1_2022-05-24_IR1_00119,2,0,core_iron,0.0047,33,0.3
P1,A1_B3_P1_2022-05-24_IR1_00119,4,1,epoxy_surface,0.0103,79,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,0,0,core_iron,0.0050,34,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,1,2,mold_tr_contact,0.0301,54,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,2,1,epoxy_surface,0.0100,95,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,3,1,epoxy_surface,0.0180,131,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,4,2,mold_tr_contact,0.0110,14,0.3
P1,A1_B3_P1_2022-05-24_IR1_00122,5,2,mold_tr_contact,0.0139,23,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,1,1,epoxy_surface,0.0097,71,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,2,1,epoxy_surface,0.0100,92,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,3,1,epoxy_surface,0.0174,120,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,4,2,mold_tr_contact,0.0141,25,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,5,2,mold_tr_contact,0.0137,21,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,6,2,mold_tr_contact,0.0014,2,0.3
P1,A1_B3_P1_2022-05-24_IR1_00123,7,0,core_iron,0.0065,72,0.3
P1,A1_B3_P1_2022-05-24_IR1_00124,0,0,core_iron,0.0049,33,0.3
P1,A1_B3_P1_2022-05-24_IR1_00124,2,2,mold_tr_contact,0.0103,18,0.3
P1,A1_B3_P1_2022-05-24_IR1_00124,3,1,epoxy_surface,0.0092,87,0.3
P1,A1_B3_P1_2022-05-24_IR1_00124,4,1,epoxy_surface,0.0105,80,0.3
P1,A1_B3_P1_2022-05-24_IR1_00124,5,2,mold_tr_contact,0.0123,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00125,0,1,epoxy_surface,0.0212,91,0.3
P1,A1_B3_P1_2022-05-24_IR1_00125,1,2,mold_tr_contact,0.0101,33,0.3
P1,A1_B3_P1_2022-05-24_IR1_00125,2,2,mold_tr_contact,0.0208,37,0.3
P1,A1_B3_P1_2022-05-24_IR1_00125,3,0,core_iron,0.0050,37,0.3
P1,A1_B3_P1_2022-05-24_IR1_00125,4,1,epoxy_surface,0.0125,110,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,0,0,core_iron,0.0049,49,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,1,1,epoxy_surface,0.0088,145,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,2,2,mold_tr_contact,0.0072,11,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,3,1,epoxy_surface,0.0234,78,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,4,2,mold_tr_contact,0.0216,20,0.3
P1,A1_B3_P1_2022-05-24_IR1_00126,5,1,epoxy_surface,0.0112,75,0.3
P1,A1_B3_P1_2022-05-24_IR1_00127,0,0,core_iron,0.0041,43,0.3
P1,A1_B3_P1_2022-05-24_IR1_00127,1,1,epoxy_surface,0.0080,122,0.3
P1,A1_B3_P1_2022-05-24_IR1_00127,2,2,mold_tr_contact,0.0114,13,0.3
P1,A1_B3_P1_2022-05-24_IR1_00127,3,1,epoxy_surface,0.0218,85,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,0,1,epoxy_surface,0.0132,48,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,1,2,mold_tr_contact,0.0147,23,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,2,1,epoxy_surface,0.0091,130,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,3,1,epoxy_surface,0.0205,67,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,4,2,mold_tr_contact,0.0179,25,0.3
P1,A1_B3_P1_2022-05-24_IR1_00128,5,0,core_iron,0.0066,72,0.3
P1,A1_B3_P1_2022-05-24_IR1_00129,0,1,epoxy_surface,0.0177,145,0.3
P1,A1_B3_P1_2022-05-24_IR1_00129,1,2,mold_tr_contact,0.0041,7,0.3
P1,A1_B3_P1_2022-05-24_IR1_00129,2,1,epoxy_surface,0.0142,36,0.3
P1,A1_B3_P1_2022-05-24_IR1_00129,3,2,mold_tr_contact,0.0084,19,0.3
P1,A1_B3_P1_2022-05-24_IR1_00129,4,0,core_iron,0.0038,43,0.3
P1,A1_B3_P1_2022-05-24_IR1_00130,0,1,epoxy_surface,0.0112,104,0.3
P1,A1_B3_P1_2022-05-24_IR1_00130,1,1,epoxy_surface,0.0235,141,0.3
P1,A1_B3_P1_2022-05-24_IR1_00130,2,10,silencer_power_fuse,0.0297,344,0.3
P1,A1_B3_P1_2022-05-24_IR1_00130,3,10,silencer_power_fuse,0.0202,75,0.3
P1,A1_B3_P1_2022-05-24_IR1_00131,0,10,silencer_power_fuse,0.0416,225,0.3
P1,A1_B3_P1_2022-05-24_IR1_00131,1,1,epoxy_surface,0.0140,82,0.3
P1,A1_B3_P1_2022-05-24_IR1_00131,2,10,silencer_power_fuse,0.0160,147,0.3
P1,A1_B3_P1_2022-05-24_IR1_00131,3,1,epoxy_surface,0.0080,110,0.3
P1,A1_B3_P1_2022-05-24_IR1_00132,0,10,silencer_power_fuse,0.0028,22,0.3
P1,A1_B3_P1_2022-05-24_IR1_00132,1,1,epoxy_surface,0.0082,81,0.3
P1,A1_B3_P1_2022-05-24_IR1_00132,2,1,epoxy_surface,0.0163,60,0.3
P1,A1_B3_P1_2022-05-24_IR1_00132,3,10,silencer_power_fuse,0.0226,156,0.3
P1,A2_B1_P1_2022-06-03_IR1_00001,3,0,core_iron,0.0271,160,0.3
P1,A2_B1_P1_2022-06-03_IR1_00002,0,1,epoxy_surface,0.0013,9,0.3
P1,A2_B1_P1_2022-06-03_IR1_00002,1,1,epoxy_surface,0.0085,68,0.3
P1,A2_B1_P1_2022-06-03_IR1_00002,4,2,mold_tr_contact,0.0104,5,0.3
P1,A2_B1_P1_2022-06-03_IR1_00002,7,1,epoxy_surface,0.0085,68,0.3
P1,A2_B1_P1_2022-06-03_IR1_00003,0,1,epoxy_surface,0.0020,22,0.3
P1,A2_B1_P1_2022-06-03_IR1_00003,1,1,epoxy_surface,0.0052,55,0.3
P1,A2_B1_P1_2022-06-03_IR1_00003,2,1,epoxy_surface,0.0038,45,0.3
P1,A2_B1_P1_2022-06-03_IR1_00003,3,0,core_iron,0.0019,11,0.3
P1,A2_B1_P1_2022-06-03_IR1_00004,0,0,core_iron,0.0037,16,0.3
P1,A2_B1_P1_2022-06-03_IR1_00004,1,2,mold_tr_contact,0.0075,34,0.3
P1,A2_B1_P1_2022-06-03_IR1_00005,1,0,core_iron,0.0236,223,0.3
P1,A2_B1_P1_2022-06-03_IR1_00006,0,0,core_iron,0.0223,205,0.3
P1,A2_B1_P1_2022-06-03_IR1_00006,1,2,mold_tr_contact,0.0086,35,0.3
P1,A2_B1_P1_2022-06-03_IR1_00007,1,0,core_iron,0.0209,211,0.3
P1,A2_B1_P1_2022-06-03_IR1_00008,0,0,core_iron,0.0212,190,0.3
P1,A2_B1_P1_2022-06-03_IR1_00009,1,0,core_iron,0.0190,197,0.3
P1,A2_B1_P1_2022-06-03_IR1_00010,2,0,core_iron,0.0197,303,0.3
P1,A2_B1_P1_2022-06-03_IR1_00011,0,0,core_iron,0.0164,240,0.3
P1,A2_B1_P1_2022-06-03_IR1_00011,1,2,mold_tr_contact,0.0217,98,0.3
P1,A2_B1_P1_2022-06-03_IR1_00012,1,0,core_iron,0.0174,221,0.3
P1,A2_B1_P1_2022-06-03_IR1_00012,2,2,mold_tr_contact,0.0333,81,0.3
P1,A2_B1_P1_2022-06-03_IR1_00012,5,2,mold_tr_contact,0.0094,19,0.3
P1,A2_B1_P1_2022-06-03_IR1_00013,0,0,core_iron,0.0013,9,0.3
P1,A2_B1_P1_2022-06-03_IR1_00013,1,2,mold_tr_contact,0.0083,43,0.3
P1,A2_B1_P1_2022-06-03_IR1_00013,2,2,mold_tr_contact,0.0214,92,0.3
P1,A2_B1_P1_2022-06-03_IR1_00013,3,2,mold_tr_contact,0.0094,43,0.3
P1,A2_B1_P1_2022-06-03_IR1_00014,0,2,mold_tr_contact,0.0213,92,0.3
P1,A2_B1_P1_2022-06-03_IR1_00014,2,0,core_iron,0.0179,235,0.3
P1,A2_B1_P1_2022-06-03_IR1_00015,2,0,core_iron,0.0057,78,0.3
P1,A2_B1_P1_2022-06-03_IR1_00015,5,2,mold_tr_contact,0.0040,10,0.3
P1,A2_B1_P1_2022-06-03_IR1_00016,1,0,core_iron,0.0159,163,0.3
P1,A2_B1_P1_2022-06-03_IR1_00016,3,2,mold_tr_contact,0.0256,100,0.3
P1,A2_B1_P1_2022-06-03_IR1_00017,1,2,mold_tr_contact,0.0075,39,0.3
P1,A2_B1_P1_2022-06-03_IR1_00017,2,0,core_iron,0.0061,54,0.3
P1,A2_B1_P1_2022-06-03_IR1_00017,3,2,mold_tr_contact,0.0098,36,0.3
P1,A2_B1_P1_2022-06-03_IR1_00018,0,0,core_iron,0.0204,232,0.3
P1,A2_B1_P1_2022-06-03_IR1_00019,2,0,core_iron,0.0172,255,0.3
P1,A2_B1_P1_2022-06-03_IR1_00020,0,0,core_iron,0.0172,239,0.3
P1,A2_B1_P1_2022-06-03_IR1_00021,2,0,core_iron,0.0142,199,0.3
P1,A2_B1_P1_2022-06-03_IR1_00022,0,0,core_iron,0.0165,130,0.3
P1,A2_B1_P1_2022-06-03_IR1_00023,1,0,core_iron,0.0143,131,0.3
P1,A2_B1_P1_2022-06-03_IR1_00024,2,0,core_iron,0.0166,169,0.3
P1,A2_B1_P1_2022-06-03_IR1_00025,0,0,core_iron,0.0145,165,0.3
P1,A2_B1_P1_2022-06-03_IR1_00026,0,0,core_iron,0.0133,157,0.3
P1,A2_B1_P1_2022-06-03_IR1_00027,0,1,epoxy_surface,0.0097,59,0.3
P1,A2_B1_P1_2022-06-03_IR1_00027,1,1,epoxy_surface,0.0166,91,0.3
P1,A2_B1_P1_2022-06-03_IR1_00027,6,1,epoxy_surface,0.0115,89,0.3
P1,A2_B1_P1_2022-06-03_IR1_00027,7,0,core_iron,0.0068,70,0.3
P1,A2_B1_P1_2022-06-03_IR1_00028,1,1,epoxy_surface,0.0178,128,0.3
P1,A2_B1_P1_2022-06-03_IR1_00028,2,1,epoxy_surface,0.0110,66,0.3
P1,A2_B1_P1_2022-06-03_IR1_00028,3,0,core_iron,0.0039,39,0.3
P1,A2_B1_P1_2022-06-03_IR1_00028,4,1,epoxy_surface,0.0081,69,0.3
P1,A2_B1_P1_2022-06-03_IR1_00028,5,2,mold_tr_contact,0.0330,49,0.3
P1,A2_B1_P1_2022-06-03_IR1_00029,3,1,epoxy_surface,0.0091,81,0.3
P1,A2_B1_P1_2022-06-03_IR1_00029,4,1,epoxy_surface,0.0117,55,0.3
P1,A2_B1_P1_2022-06-03_IR1_00029,5,1,epoxy_surface,0.0165,96,0.3
P1,A2_B1_P1_2022-06-03_IR1_00029,6,0,core_iron,0.0066,80,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,0,0,core_iron,0.0066,82,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,2,2,mold_tr_contact,0.0321,56,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,3,2,mold_tr_contact,0.0265,72,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,4,1,epoxy_surface,0.0089,29,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,5,1,epoxy_surface,0.0139,127,0.3
P1,A2_B1_P1_2022-06-03_IR1_00030,6,1,epoxy_surface,0.0207,56,0.3
P1,A2_B1_P1_2022-06-03_IR1_00031,0,1,epoxy_surface,0.0126,275,0.3
P1,A2_B1_P1_2022-06-03_IR1_00031,1,0,core_iron,0.0145,184,0.3
P1,A2_B1_P1_2022-06-03_IR1_00031,2,2,mold_tr_contact,0.0235,22,0.3
P1,A2_B1_P1_2022-06-03_IR1_00031,3,1,epoxy_surface,0.0091,163,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,1,2,mold_tr_contact,0.0166,24,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,2,2,mold_tr_contact,0.0189,26,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,3,0,core_iron,0.0066,68,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,4,1,epoxy_surface,0.0165,129,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,5,1,epoxy_surface,0.0078,99,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,6,1,epoxy_surface,0.0093,100,0.3
P1,A2_B1_P1_2022-06-03_IR1_00032,7,2,mold_tr_contact,0.0132,21,0.3
P1,A2_B1_P1_2022-06-03_IR1_00033,0,1,epoxy_surface,0.0071,105,0.3
P1,A2_B1_P1_2022-06-03_IR1_00033,1,1,epoxy_surface,0.0249,146,0.3
P1,A2_B1_P1_2022-06-03_IR1_00033,2,1,epoxy_surface,0.0097,152,0.3
P1,A2_B1_P1_2022-06-03_IR1_00033,3,0,core_iron,0.0174,73,0.3
P1,A2_B1_P1_2022-06-03_IR1_00034,0,1,epoxy_surface,0.0051,95,0.3
P1,A2_B1_P1_2022-06-03_IR1_00034,1,1,epoxy_surface,0.0124,201,0.3
P1,A2_B1_P1_2022-06-03_IR1_00034,2,0,core_iron,0.0168,73,0.3
P1,A2_B1_P1_2022-06-03_IR1_00035,0,1,epoxy_surface,0.0147,269,0.3
P1,A2_B1_P1_2022-06-03_IR1_00035,1,1,epoxy_surface,0.0077,139,0.3
P1,A2_B1_P1_2022-06-03_IR1_00036,0,1,epoxy_surface,0.0212,163,0.3
P1,A2_B1_P1_2022-06-03_IR1_00036,1,1,epoxy_surface,0.0086,172,0.3
P1,A2_B1_P1_2022-06-03_IR1_00036,2,1,epoxy_surface,0.0043,83,0.3
P1,A2_B1_P1_2022-06-03_IR1_00037,0,1,epoxy_surface,0.0107,172,0.3
P1,A2_B1_P1_2022-06-03_IR1_00037,1,1,epoxy_surface,0.0149,232,0.3
P1,A2_B1_P1_2022-06-03_IR1_00037,2,1,epoxy_surface,0.0056,90,0.3
P1,A2_B1_P1_2022-06-03_IR1_00037,3,0,core_iron,0.0159,73,0.3
P1,A2_B1_P1_2022-06-03_IR1_00038,0,1,epoxy_surface,0.0141,253,0.3
P1,A2_B1_P1_2022-06-03_IR1_00038,1,1,epoxy_surface,0.0115,144,0.3
P1,A2_B1_P1_2022-06-03_IR1_00038,2,1,epoxy_surface,0.0052,68,0.3
P1,A2_B1_P1_2022-06-03_IR1_00038,3,0,core_iron,0.0135,73,0.3
P1,A2_B1_P1_2022-06-03_IR1_00039,0,1,epoxy_surface,0.0191,142,0.3
P1,A2_B1_P1_2022-06-03_IR1_00039,1,1,epoxy_surface,0.0020,28,0.3
P1,A2_B1_P1_2022-06-03_IR1_00039,2,1,epoxy_surface,0.0055,91,0.3
P1,A2_B1_P1_2022-06-03_IR1_00039,3,0,core_iron,0.0171,64,0.3
P1,A2_B1_P1_2022-06-03_IR1_00040,0,1,epoxy_surface,0.0100,165,0.3
P1,A2_B1_P1_2022-06-03_IR1_00040,1,0,core_iron,0.0062,13,0.3
P1,A2_B1_P1_2022-06-03_IR1_00040,2,1,epoxy_surface,0.0089,143,0.3
P1,A2_B1_P1_2022-06-03_IR1_00040,3,1,epoxy_surface,0.0069,41,0.3
P1,A2_B1_P1_2022-06-03_IR1_00041,0,0,core_iron,0.0044,13,0.3
P1,A2_B1_P1_2022-06-03_IR1_00041,1,1,epoxy_surface,0.0176,157,0.3
P1,A2_B1_P1_2022-06-03_IR1_00041,2,1,epoxy_surface,0.0038,67,0.3
P1,A2_B1_P1_2022-06-03_IR1_00041,3,1,epoxy_surface,0.0091,101,0.3
P1,A2_B1_P1_2022-06-03_IR1_00042,0,1,epoxy_surface,0.0017,19,0.3
P1,A2_B1_P1_2022-06-03_IR1_00042,1,0,core_iron,0.0151,71,0.3
