panel,panel_id,camera,session,target_classes,unseen_classes,image_id,rel_path,cluster_id,cluster_size,has_rgb_pair,reason,priority,panel_provisional,class_on_hold
P10-ACB&MCCB반,P10,IR1,P10|A1_B1_2022-05-12_IR1_,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,콘덴서 MCCB MCCB 접촉부 ACB 접촉부,P10/A1_B1_P10_2022-05-12_IR1_00002,P10-ACB&MCCB반/A1_B1_P10_2022-05-12_IR1_00002.jpg,P10-C98352,1,1,라벨 0건 클래스 확인,High,0,
P9-MCCB반,P9,IR3,P9|A2_B1_2022-07-11_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A2_B1_P9_2022-07-11_IR3_00002,P9-MCCB반/A2_B1_P9_2022-07-11_IR3_00002.jpg,P9-C85504,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A2_B1_2022-07-11_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A2_B1_P9_2022-07-11_IR3_04729,P9-MCCB반/A2_B1_P9_2022-07-11_IR3_04729.jpg,P9-C87719,2,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A2_B1_2022-07-11_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A2_B1_P9_2022-07-11_IR3_03900,P9-MCCB반/A2_B1_P9_2022-07-11_IR3_03900.jpg,P9-C87405,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A2_B1_2022-07-11_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A2_B1_P9_2022-07-11_IR3_05783,P9-MCCB반/A2_B1_P9_2022-07-11_IR3_05783.jpg,P9-C88097,5,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B1_2022-07-01_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B1_P9_2022-07-01_IR3_00001,P9-MCCB반/A3_B1_P9_2022-07-01_IR3_00001.jpg,P9-C88294,2,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B1_2022-07-01_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B1_P9_2022-07-01_IR3_01405,P9-MCCB반/A3_B1_P9_2022-07-01_IR3_01405.jpg,P9-C89039,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A3_B2_2022-07-15_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B2_P9_2022-07-15_IR2_00160,P9-MCCB반/A3_B2_P9_2022-07-15_IR2_00160.jpg,P9-C90018,5,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A3_B2_2022-07-15_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B2_P9_2022-07-15_IR2_07302,P9-MCCB반/A3_B2_P9_2022-07-15_IR2_07302.jpg,P9-C92791,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B2_2022-07-15_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B2_P9_2022-07-15_IR3_00001,P9-MCCB반/A3_B2_P9_2022-07-15_IR3_00001.jpg,P9-C92882,2,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B2_2022-07-15_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B2_P9_2022-07-15_IR3_03626,P9-MCCB반/A3_B2_P9_2022-07-15_IR3_03626.jpg,P9-C94711,3,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A3_B3_2022-07-15_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B3_P9_2022-07-15_IR2_00120,P9-MCCB반/A3_B3_P9_2022-07-15_IR2_00120.jpg,P9-C94871,1,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR2,P9|A3_B4_2022-07-15_IR2_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B4_P9_2022-07-15_IR2_00122,P9-MCCB반/A3_B4_P9_2022-07-15_IR2_00122.jpg,P9-C95681,4,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B4_2022-07-15_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B4_P9_2022-07-15_IR3_00002,P9-MCCB반/A3_B4_P9_2022-07-15_IR3_00002.jpg,P9-C97164,2,0,라벨 0건 클래스 확인,High,1,
P9-MCCB반,P9,IR3,P9|A3_B5_2022-07-01_IR3_,MCCB MCCB 접촉부,MCCB MCCB 접촉부,P9/A3_B5_P9_2022-07-01_IR3_00001,P9-MCCB반/A3_B5_P9_2022-07-01_IR3_00001.jpg,P9-C97959,2,0,라벨 0건 클래스 확인,High,1,
P1-TR반,P1,IR3,P1|A1_B1_2022-07-19_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B1_P1_2022-07-19_IR3_00004,P1-TR반/New Folder With Items/A1_B1_P1_2022-07-19_IR3_00004.jpg,P1-C6129,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A1_B1_2022-07-25_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B1_P1_2022-07-25_IR2_00001,P1-TR반/New Folder With Items/A1_B1_P1_2022-07-25_IR2_00001.jpg,P1-C7869,13,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A1_B2_2022-07-19_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B2_P1_2022-07-19_IR2_00085,P1-TR반/New Folder With Items/A1_B2_P1_2022-07-19_IR2_00085.jpg,P1-C9327,7,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A1_B2_2022-07-19_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B2_P1_2022-07-19_IR3_00104,P1-TR반/New Folder With Items/A1_B2_P1_2022-07-19_IR3_00104.jpg,P1-C11347,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A1_B2_2022-07-19_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B2_P1_2022-07-19_IR3_01993,P1-TR반/New Folder With Items/A1_B2_P1_2022-07-19_IR3_01993.jpg,P1-C12313,2,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A1_B3_2022-07-19_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B3_P1_2022-07-19_IR2_00002,P1-TR반/New Folder With Items/A1_B3_P1_2022-07-19_IR2_00002.jpg,P1-C13407,10,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A1_B3_2022-07-19_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B3_P1_2022-07-19_IR2_01463,P1-TR반/New Folder With Items/A1_B3_P1_2022-07-19_IR2_01463.jpg,P1-C14097,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A1_B3_2022-07-19_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A1_B3_P1_2022-07-19_IR3_00561,P1-TR반/New Folder With Items/A1_B3_P1_2022-07-19_IR3_00561.jpg,P1-C16332,4,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_1,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_1_00076,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_1_00076.jpg,P1-C18408,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_2,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_2_00078,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_2_00078.jpg,P1-C19782,5,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_3,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_3_00301,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_3_00301.jpg,P1-C21125,2,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_4,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_4_00141,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_4_00141.jpg,P1-C22530,2,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_5,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_5_00286,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_5_00286.jpg,P1-C23314,2,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_6,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_6_00194,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_6_00194.jpg,P1-C24504,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A2_B1_2022-07-11_IR2_7,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR2_7_00238,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR2_7_00238.jpg,P1-C25645,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A2_B1_2022-07-11_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR3_00001,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR3_00001.jpg,P1-C27039,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A2_B1_2022-07-11_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR3_09952,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR3_09952.jpg,P1-C32507,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A2_B1_2022-07-11_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR3_00894,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR3_00894.jpg,P1-C27584,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A2_B1_2022-07-11_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A2_B1_P1_2022-07-11_IR3_09270,P1-TR반/New Folder With Items/A2_B1_P1_2022-07-11_IR3_09270.jpg,P1-C32120,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B1_2022-07-01_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B1_P1_2022-07-01_IR3_00005,P1-TR반/New Folder With Items/A3_B1_P1_2022-07-01_IR3_00005.jpg,P1-C33071,15,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A3_B2_2022-07-15_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B2_P1_2022-07-15_IR2_00115,P1-TR반/New Folder With Items/A3_B2_P1_2022-07-15_IR2_00115.jpg,P1-C34376,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B2_2022-07-15_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B2_P1_2022-07-15_IR3_00005,P1-TR반/New Folder With Items/A3_B2_P1_2022-07-15_IR3_00005.jpg,P1-C36249,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A3_B3_2022-07-15_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B3_P1_2022-07-15_IR2_00265,P1-TR반/New Folder With Items/A3_B3_P1_2022-07-15_IR2_00265.jpg,P1-C38110,9,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B3_2022-07-15_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B3_P1_2022-07-15_IR3_00066,P1-TR반/New Folder With Items/A3_B3_P1_2022-07-15_IR3_00066.jpg,P1-C40409,1,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B3_2022-07-15_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B3_P1_2022-07-15_IR3_00679,P1-TR반/New Folder With Items/A3_B3_P1_2022-07-15_IR3_00679.jpg,P1-C40755,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR2,P1|A3_B4_2022-07-15_IR2_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B4_P1_2022-07-15_IR2_00213,P1-TR반/New Folder With Items/A3_B4_P1_2022-07-15_IR2_00213.jpg,P1-C42959,4,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B4_2022-07-15_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B4_P1_2022-07-15_IR3_00007,P1-TR반/A3_B4_P1_2022-07-15_IR3_00007.jpg,P1-C501,2,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B4_2022-07-15_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B4_P1_2022-07-15_IR3_01976,P1-TR반/A3_B4_P1_2022-07-15_IR3_01976.jpg,P1-C1698,3,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B5_2022-07-01_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B5_P1_2022-07-01_IR3_00003,P1-TR반/A3_B5_P1_2022-07-01_IR3_00003.jpg,P1-C2683,7,0,반·촬영조건 대표,Medium,0,
P1-TR반,P1,IR3,P1|A3_B5_2022-07-01_IR3_,철심부 에폭시 표면 몰드변압기 접촉부 소음기부착형 전력퓨즈,,P1/A3_B5_P1_2022-07-01_IR3_02687,P1-TR반/A3_B5_P1_2022-07-01_IR3_02687.jpg,P1-C4122,1,0,반·촬영조건 대표,Medium,0,
